c_code	l_code	kw	query	rank	ind	title	snippet	link	link_type	visible_link	domain	id	serp_id	ind
TN	fr	1	SDG	4	434	sdg summit | CINU Tunis	Publié le septembre 17, 2015 à 773 × 321 dans sdg summit. ← Précédent Suivant → · sdg summit. Droits d'auteur | Conditions d'utilisation | Confidentialité de ...	http://unictunis.org.tn/sdg-summit/	results	unictunis.org.tn/sdg-summit/	unictunis.org.tn	42196	5535	434
TN	fr	1	SDG	5	434	Fiche entreprise: SDG Développement - Keejob	SDG Développement. anonymous logo. Secteur d'activité: call center / télévente; Taille de l'entreprise: Moins de 20 employés; Catégorie: Société privée locale ...	http://www.keejob.com/search/companies/10298/	results	www.keejob.com/search/companies/10298/	www.keejob.com	42197	5535	434
TN	fr	1	SDG	6	434	TELEPROSPECTEURS indépendants , SDG Développement - Emploi ...	Mar 14, 2016 - Dans le cadre d'une campagne d'assurance, nous cherchons des téléprospecteurs ayant une expérience dans la prise de rendez vous qui ...	http://www.keejob.com/search/jobs/view/29659/teleprospecteurs-ind%C3%A9pendants/	results	www.keejob.com/search/jobs/view/.../teleprospecteurs-indépendant...	www.keejob.com	42198	5535	434
TN	fr	1	SDG	7	434	Objectifs de développement durable | Le PNUD en Tunisie	Les États Membres de l'ONU s'emploient à définir des Objectifs de développement durables après-2015 qui permettront d'achever la tâche commencée avec ...	http://www.tn.undp.org/content/tunisia/fr/home/post-2015/sdg-overview.html	results	www.tn.undp.org/content/tunisia/fr/home/post.../sdg-overview.html	www.tn.undp.org	42199	5535	434
TN	fr	1	SDG	8	434	SDG IAG on the App Store - iTunes - Apple	Extending IAM services to the Mobile Devices facilitating convenience and efficiency for managing user's accesses by leveraging Mobile Technologies. SDG ...	https://itunes.apple.com/tn/app/sdg-iag/id1078595873?mt=8	results	https://itunes.apple.com/tn/app/sdg-iag/id1078595873?mt=8	itunes.apple.com	42200	5535	434
TN	fr	1	SDG	9	434	SDG on the App Store - iTunes - Apple	L'app di presentazione di SDG App Technology. Rimani sempre aggiornato sui nostri prodotti, news e video! SDG s.r.l. Web SiteSDG Support ...	https://itunes.apple.com/tn/app/sdg/id1100134945?mt=8	results	https://itunes.apple.com/tn/app/sdg/id1100134945?mt=8	itunes.apple.com	42201	5535	434
TN	fr	1	SDG	10	434	Conditions générales FAST CAR Tunisie Location voitures Tunisie ...	sdg d fg dgrg rze g zer grezgz erg sdg d fg dgrg rze g zer grezgz erg sdg d fg dgrg rze g zer grezgz erg sdg d fg dgrg rze g zer grezgz erg sdg d fg dgrg rze g zer ...	http://www.fastunisie.net/conditions_generales.php?id_page=5&condition=4	results	www.fastunisie.net/conditions_generales.php?id_page=5...4	www.fastunisie.net	42202	5535	434
TN	fr	2	Objectifs de développement durable	1	434	Objectifs de développement durable | Le PNUD en Tunisie	Les États Membres de l'ONU s'emploient à définir des Objectifs de développement durables après-2015 qui permettront d'achever la tâche commencée avec ...	http://www.tn.undp.org/content/tunisia/fr/home/post-2015/sdg-overview.html	results	www.tn.undp.org/content/tunisia/fr/home/post.../sdg-overview.html	www.tn.undp.org	42203	5536	434
TN	fr	2	Objectifs de développement durable	2	434	Objectifs de développement | Le PNUD en Tunisie	Les Objectifs de développement durable (ODD) doivent finir le travail commencé par les Objectifs du Millénaire pour le développement (OMD) et s'assurer que ...	http://www.tn.undp.org/content/tunisia/fr/home/post-2015.html	results	www.tn.undp.org/content/tunisia/fr/home/post-2015.html	www.tn.undp.org	42204	5536	434
TN	fr	2	Objectifs de développement durable	3	434	Les Objectifs de Développement Durable (ODD) - Système des ...	Les Objectifs de Développement Durable (ODD). Durant le Sommet sur le développement durable le 25 Septembre 2015, les États membres de l'ONU ont ...	http://www.onu-tn.org/9/les_objectifs_de_developpement_durable_odd	results	www.onu-tn.org/9/les_objectifs_de_developpement_durable_odd	www.onu-tn.org	42205	5536	434
TN	fr	2	Objectifs de développement durable	4	434	la liste des indicateurs ODD (Objectifs de Développement Durable ...	Aug 18, 2016 - Suivant ce lien, les indicateurs de développement pour la Tunisie (Source: United Nations Statistics Division).	http://www.ecole-ete-migration.tn/ressources/la-liste-des-indicateurs-odd-objectifs-de-developpement-durable-pour-la-tunisie/	results	www.ecole-ete-migration.tn/.../la-liste-des-indicateurs-odd-objectifs...	www.ecole-ete-migration.tn	42206	5536	434
TN	fr	2	Objectifs de développement durable	5	434	None	Objectifs de développement durable (ODD) identifiant. 17 objectifs de développement prioritaires. L'orga- nisation intergouvernementale CIHEAM est investie.	https://www.ciheam.org/uploads/attachments/82/IREMMO_CIHEAM_ODD_MED_2016.pdf	results	https://www.ciheam.org/.../IREMMO_CIHEAM_ODD_MED_2016...	www.ciheam.org	42207	5536	434
TN	fr	2	Objectifs de développement durable	6	434	Les objectifs de développement durable en Tunisie - Leaders	Sep 28, 2015 - La feuille englobe 17 objectifs de développement durable censés bâtir le futur des habitants de la Terre durant les quinze années à venir.	http://www.leaders.com.tn/article/18027-les-objectifs-de-developpement-durable-en-tunisie	results	www.leaders.com.tn/.../18027-les-objectifs-de-developpement-dura...	www.leaders.com.tn	42208	5536	434
TN	fr	2	Objectifs de développement durable	7	434	AIODM Tunisie | colloque au Pôle Technologique de la Manouba sur ...	May 12, 2016 - colloque au Pôle Technologique de la Manouba sur « Le numérique : un outil puissant au service des Objectifs de Développement Durable ...	http://www.aiodmtunisie.org.tn/?p=3878	results	www.aiodmtunisie.org.tn › Activités	www.aiodmtunisie.org.tn	42209	5536	434
TN	fr	2	Objectifs de développement durable	8	434	Archives de mots-clés : Objectifs de développement durable - L ...	Objectifs de développement durable. CIE Rabat L'Economiste Maghrébin · La problématique des chaînes de valeur au cœur des débats. Par Hmida Ben ...	http://www.leconomistemaghrebin.com/tag/objectifs-de-developpement-durable/	results	www.leconomistemaghrebin.com/.../objectifs-de-developpement-d...	www.leconomistemaghrebin.com	42210	5536	434
TN	fr	2	Objectifs de développement durable	9	434	Le numérique : un outil puissant au service Des Objectifs de ...	Le numérique : un outil puissant au service Des Objectifs de Développement Durable. Posted on 15 mai 2016 0. Le numérique : un outil puissant au service Des ...	http://www.agendas.ovh/le-numerique-un-outil-puissant-au-service-des-objectifs-de-developpement-durable/	results	www.agendas.ovh/le-numerique-un-outil-puissant-au-service-des-o...	www.agendas.ovh	42211	5536	434
TN	fr	2	Objectifs de développement durable	10	434	La perspective mondiale : l'Education au Développement Durable ...	Sep 5, 2014 - La perspective mondiale : l'Education au Développement Durable (EDD) fait partie des objectifs de développement durable proposés pour ...	https://unictunis.org.tn/2014/09/05/la-perspective-mondiale-leducation-au-developpement-durable-edd-fait-partie-des-objectifs-de-developpement-durable-proposes-pour-lapres-2015/	results	https://unictunis.org.tn/.../la-perspective-mondiale-leducation-au-de...	unictunis.org.tn	42212	5536	434
VU	fr	1	SDG	1	464	Taux de change SDG à BAM, Livre soudanaise et Bosnie ...	Vous êtes sur la page de conversion des devises Livre soudanaise (SDG) и Bosnie-Herzégovine convertibles Mark (BAM). Le taux de change est mis à jour ...	http://vu.statex.info/sdg-bam	results	vu.statex.info/sdg-bam	vu.statex.info	42643	5582	464
VU	fr	1	SDG	2	464	Patrice Jung-Dupoux | LinkedIn	... planification chez CMI - Cockerill Maintenance & Ingénierie. Ngazo Ngazo. Directeur chez Cemaid. Solange SOUNOU. Secrétaire entreprise chez SDG ...	https://vu.linkedin.com/in/patrice-jung-dupoux-59bb5788	results	https://vu.linkedin.com/in/patrice-jung-dupoux-59bb5788	vu.linkedin.com	42644	5582	464
VU	fr	2	Objectifs de développement durable	1	464	None	La politique de 2011-2020 met également l'accent sur des objectifs bien définis ..... de développement durable du Vanuatu (l'Agenda d'Actions et de Priorités ou  ...	http://www.vnso.gov.vu/index.php/document-library?view=download&fileId=3072	results	www.vnso.gov.vu/index.php/document-library?view...fileId...	www.vnso.gov.vu	42645	5583	464
VU	fr	2	Objectifs de développement durable	2	464	None	cadre de la réalisation des objectifs de développement national. Le Bureau du Premier ..... Maintenir un niveau d'endettement durable par rapport au PIB.	http://www.vnso.gov.vu/index.php/document-library?view=download&fileId=3070	results	www.vnso.gov.vu/index.php/document-library?view...fileId...	www.vnso.gov.vu	42646	5583	464
VU	fr	2	Objectifs de développement durable	3	464	None	d'après lui, doit accélérer la réalisation aussi bien des objectifs spécifiques que .... pour un développement durable ; et 3) Adoption des TIC comme une priorité.	https://ogcio.gov.vu/images/Vanuatu-Politique-nationale-des-TIC-FR.pdf	results	https://ogcio.gov.vu/.../Vanuatu-Politique-nationale-des-TIC-FR.pd...	ogcio.gov.vu	42647	5583	464
VU	fr	2	Objectifs de développement durable	4	464	Nos Objectifs - TaC Together against Cybercrime	... dans l'objectif d'assurer la participation égalitaire de tous au développement durable économique, social et humain est le principal objectif du présent travail.	http://vulnerables.eu/nosobjectifs-fr.html	results	vulnerables.eu/nosobjectifs-fr.html	vulnerables.eu	42648	5583	464
VU	fr	2	Objectifs de développement durable	5	464	[ARCHIVED CONTENT] Union Européene - SEAE (Service européen ...	Oct 2, 2012 - ... commune sur le développement durable pour la présenter à Rio+20, ... Atteindre les objectifs d'économie verte profitable à chacun reste la ...	http://eeas.europa.eu/delegations/vanuatu/press_corner/all_news/news/2012/20121002_02_fr.htm	results	eeas.europa.eu/delegations/vanuatu/press.../20121002_02_fr.htm	eeas.europa.eu	42649	5583	464
VU	fr	2	Objectifs de développement durable	6	464	None	internet à haut débit durable dans les zones rurales dans les années à venir. .... Les politiques gouvernementales claires qui fixent des objectifs de haut niveau .... du développement est d'obtenir un déploiement rapide de l'accès internet haut  ...	http://www.trr.vu/attachments/article/323/annual_report_2011_french.pdf	results	www.trr.vu/attachments/article/.../annual_report_2011_french.pdf	www.trr.vu	42650	5583	464
VU	fr	2	Objectifs de développement durable	7	464	None	De FP7 à Horizon 2020: objectifs de l'UE. • Excellence et ... “Vers un partenariat renouvelé pour le développement UE- ... développement régional durable.	http://vanuatuculturalcentre.vu/wp-content/uploads/2014/05/PACE-Net-Plus-standard-presentation-french.pdf	results	vanuatuculturalcentre.vu/.../PACE-Net-Plus-standard-presentation-f...	vanuatuculturalcentre.vu	42651	5583	464
VU	fr	2	Objectifs de développement durable	8	464	None	faire émerger des objectifs d'apprentissage, de mettre en valeur les compétences ...... développement durable, l'UNESCO mis sur pied une conven- tion pour la ...	http://vanuatuculturalcentre.vu/wp-content/uploads/2013/02/Lart-de-l%C3%A9ph%C3%A9m%C3%A8re.pdf	results	vanuatuculturalcentre.vu/wp-content/.../02/Lart-de-léphémère.pdf	vanuatuculturalcentre.vu	42652	5583	464
VU	fr	2	Objectifs de développement durable	9	464	None	Nov 21, 1994 - l‟objectif du budget n‟est autre que le développement national mais ...... questions de développement durable et de protéger nos ressources ...	http://parliament.gov.vu/images/hansard_report/french_version/1994/deuxsessord_21Nov-12Dec94.pdf	results	parliament.gov.vu/images/.../deuxsessord_21Nov-12Dec94.pdf	parliament.gov.vu	42653	5583	464
VU	fr	2	Objectifs de développement durable	10	464	None	Le développement du Référentiel du Curriculum du Vanuatu (RNCV) va harmoniser les langues et le contenu ... connaissances et de répondre aux Objectifs du Développement du Millénaire aussi bien que ...... et un développement durable.	https://moet.gov.vu/docs/curriculum/General/Vanuatu%20National%20Curriculum%20Statement%20-%20French_2010.pdf	results	https://moet.gov.vu/.../Vanuatu%20National%20Curriculum%20Sta...	moet.gov.vu	42654	5583	464
WF	fr	1	SDG	1	465	Taux de change SDG à DJF, Livre soudanaise et Franc djiboutien ...	Vous êtes sur la page de conversion des devises Livre soudanaise (SDG) и Franc djiboutien (DJF). Le taux de change est mis à jour 30.09.2016 21:12.	http://wf.statex.info/sdg-djf	results	wf.statex.info/sdg-djf	wf.statex.info	42655	5584	465
WF	fr	1	SDG	2	465	Taux de change GMD à SDG, Dalasi gambien et Livre soudanaise ...	Vous êtes sur la page de conversion des devises Dalasi gambien (GMD) и Livre soudanaise (SDG). Le taux de change est mis à jour 30.09.2016 21:12.	http://wf.statex.info/gmd-sdg	results	wf.statex.info/gmd-sdg	wf.statex.info	42656	5584	465
WF	fr	1	SDG	3	465	Taux de change BDT à SDG, Taka Bangladesh et Livre soudanaise ...	Vous êtes sur la page de conversion des devises Taka Bangladesh (BDT) и Livre soudanaise (SDG). Le taux de change est mis à jour 30.09.2016 21:12.	http://wf.statex.info/bdt-sdg	results	wf.statex.info/bdt-sdg	wf.statex.info	42657	5584	465
WF	fr	2	Objectifs de développement durable	1	465	None	Nov 27, 2014 - développement durable de l'agriculture à Wallis et Futuna ... Il a pour objectif de faire bénéficier le Territoire des îles Wallis et Futuna d'une.	http://www.loina.wf/wp-content/uploads/2013/05/Colloque-agriculture2014.pdf	results	www.loina.wf/wp-content/uploads/.../Colloque-agriculture2014.pdf	www.loina.wf	42658	5585	465
WF	fr	2	Objectifs de développement durable	2	465	Secteur rural - agriculture - agro-industrie - WEX Le développement ...	L'objectif de développement du secteur rural est de rendre dans chaque pays l'agriculture moderne, compétitive, durable et moteur de la croissance, assurant à ...	http://www.wex.wf/Afrique-wex-accompagne-le-developpement-de-l-agriculture-moderne-competitive-durable-et-moteur-de-croissance.html	results	www.wex.wf/Afrique-wex-accompagne-le-developpement-de-l-agr...	www.wex.wf	42659	5585	465
WF	fr	2	Objectifs de développement durable	3	465	Avenir et Tradition • Consulter le forum - Les Votes ...	Contrats d'objectifs, fiscalité raisonnée, petits commerces. 3 Sujet(s): 3 Message(s): Dernier ... Développement durable. Des accès haut-débit à internet.	http://www.avenir-et-tradition.wf/forum/viewforum.php?f=4	results	www.avenir-et-tradition.wf/forum/viewforum.php?f=4	www.avenir-et-tradition.wf	42660	5585	465
WF	fr	2	Objectifs de développement durable	4	465	Avenir et Tradition • Accueil	Contrats d'objectifs, fiscalité raisonnée : des moyens de gérer le budget du Territoire sans pression fiscale exagérée. ... Foncier, Education, Développement durable,. ... Nulle part autour de nous ne s'est installée une paix aussi durable qu'ici.	http://www.avenir-et-tradition.wf/	results	www.avenir-et-tradition.wf/	www.avenir-et-tradition.wf	42661	5585	465
WF	fr	2	Objectifs de développement durable	5	465	PDF - 55.2 ko	Mar 27, 2012 - L'acquisition du socle commun est l'objectif central pour toute la scolarité ..... culture, au développement durable, à la sécurité routière, etc.	https://www.ac-wf.wf/IMG/pdf/Orientations_et_instructions_pour_la_preparation_de_la_rentree_2012.pdf	results	https://www.ac-wf.wf/.../Orientations_et_instructions_pour_la_prep...	www.ac-wf.wf	42662	5585	465
WF	fr	2	Objectifs de développement durable	6	465	None	Comprendre le fil conducteur et les objectifs des nouveaux programmes ( ... développement durable, puissance, réseaux, mondialisation, Nord/Sud, ...	https://www.ac-wf.wf/IMG/pdf/stage_lycee.pdf	results	https://www.ac-wf.wf/IMG/pdf/stage_lycee.pdf	www.ac-wf.wf	42663	5585	465
WF	fr	2	Objectifs de développement durable	7	465	None	OBJECTIFS. ACTIONS ... Société et développement durable. Les enjeux du développement durable ... Géographie : Humanité et Développement durable.	https://www.ac-wf.wf/IMG/pdf/FICHE_2_-_Patrimoine_-_progressions_harmonisees.pdf	results	https://www.ac-wf.wf/.../FICHE_2_-_Patrimoine_-_progressions_h...	www.ac-wf.wf	42664	5585	465
WF	fr	2	Objectifs de développement durable	8	465	None	... et de santé .......... 7 a. Objectifs et axes de la formation des personnels ATOSS . ...... D17W Mise en œuvre de l'éducation au développement durable ...	https://www.ac-wf.wf/IMG/pdf/PAFFINALISE040315.pdf	results	https://www.ac-wf.wf/IMG/pdf/PAFFINALISE040315.pdf	www.ac-wf.wf	42665	5585	465
WF	fr	2	Objectifs de développement durable	9	465	None	d'encouragement en faveur du développement durable et de la .... les objectifs fixés dans la dérogation, compte tenu de la situa tion particulière du PTOM ...	http://www.douane.wf/wp-content/uploads/2014/05/Notion-de-produits-originaires.pdf	results	www.douane.wf/wp-content/.../Notion-de-produits-originaires.pdf	www.douane.wf	42666	5585	465
WF	fr	2	Objectifs de développement durable	10	465	None	Feb 9, 2014 - pas pour objectif de porter les revendications des collègues mais au ..... L'éducation est un investissement pour le développement des pays et .... parti laissera une empreinte durable dans le lycée et sur le territoire, que sa.	http://www.snes-fsu.wf/pdf/Articles_accueil_2014.pdf	results	www.snes-fsu.wf/pdf/Articles_accueil_2014.pdf	www.snes-fsu.wf	42667	5585	465
YT	fr	1	SDG	1	472	Taux de change RON à SDG, Leu Roumain et Livre soudanaise ...	Vous êtes sur la page de conversion des devises Leu Roumain (RON) и Livre soudanaise (SDG). Le taux de change est mis à jour 30.09.2016 21:15.	http://yt.statex.info/ron-sdg	results	yt.statex.info/ron-sdg	yt.statex.info	42707	5590	472
YT	fr	1	SDG	2	472	None	SDG – Song of Deeds & Glory. ▫ [x] Coût de la capacité. ▫ ✯ : Le combattant possédant cette capacité spéciale est un Personnage. Abbé (Abbot) [18] ✯.	https://pdf.yt/d/wNBDWeyvg34IAUBU/download	results	https://pdf.yt/d/wNBDWeyvg34IAUBU/download	pdf.yt	42708	5590	472
YT	fr	1	SDG	3	472	Goss des blocks feat. Secteur Agressif ( Diez - He2 ) Freestyle ...	Goss des block Sdg · SDG FEAT SECTEUR AGRESSIF - EN PLEINE DESCENTE - Rsk Kesco ... SDG & SECTEUR AGRESSIF - T'es Dans le viseur #TDLV ...	http://pobieramy.yt/yt/m8qyBqFIkrQ/goss-des-blocks-feat-secteur-agressif-diez-he2-freestyle/	results	pobieramy.yt/.../goss-des-blocks-feat-secteur-agressif-diez-he2-free...	pobieramy.yt	42709	5590	472
YT	fr	1	SDG	4	472	(Love) Le meilleur film français de 2015 interdit vu moins de 18 ans ...	Czas: 01:43. Odsłony: 9 568. 3 1. Dodany: 2015-04-30 15:59:19. Autor: S D G. Kategoria: Muzyka. (Love) Le meilleur film français de 2015 interdit vu moins de ...	http://pobieramy.yt/yt/vFM8sfExXow/love-le-meilleur-film-francais-de-2015-interdit-vu-moins-de-18-ans/?lang=pl	results	pobieramy.yt/.../love-le-meilleur-film-francais-de-2015-interdit-vu...	pobieramy.yt	42710	5590	472
YT	fr	1	SDG	5	472	Sorcier Des Glaces - Winter Eternal (instrumental demo 2001 ...	Czas: 07:16. Odsłony: 441. 10 0. Dodany: 2012-07-02 14:30:44. Autor: SDG/Moonlyght/Passage official. Kategoria: Muzyka ...	http://wyszukiwarkamp3.yt/yt/8d75yaqUEbc/sorcier-des-glaces-winter-eternal-instrumental-demo-2001/	results	wyszukiwarkamp3.yt/.../sorcier-des-glaces-winter-eternal-instrume...	wyszukiwarkamp3.yt	42711	5590	472
YT	fr	1	SDG	6	472	Sorcier Des Glaces - Winter Eternal - wyszukiwarkamp3.eu	Czas: 08:03. Odsłony: 10 616. 175 2. Dodany: 2011-07-09 12:39:05. Autor: SDG/Moonlyght/Passage official. Kategoria: Muzyka ...	http://wyszukiwarkamp3.yt/yt/ViC0Zqj0i1Q/sorcier-des-glaces-winter-eternal/	results	wyszukiwarkamp3.yt/yt/.../sorcier-des-glaces-winter-eternal/	wyszukiwarkamp3.yt	42712	5590	472
YT	fr	1	SDG	7	472	G.S.C - pour mon zoo feat Disciple 2 l'ombre - wyszukiwarkamp3.eu	SDG 27000. Mister Karcel Feat. Dorlice & Dhrazik - Pépère - 2010 [Yong-Gfx & Caige][HD]. G.S.C- 2.7reprezent. Smaïndu78 - 78 Favelas. Spoone Feat.	http://wyszukiwarkamp3.yt/yt/kZmi0WNvAJs/gsc-pour-mon-zoo-feat-disciple-2-lombre/	results	wyszukiwarkamp3.yt/yt/.../gsc-pour-mon-zoo-feat-disciple-2-lomb...	wyszukiwarkamp3.yt	42713	5590	472
YT	fr	2	Objectifs de développement durable	1	472	None	Dec 11, 2015 - objectifs de développement durable. Arrêté du 1er Décembre 2015 (JO 8.12.) relatif au diagnostic de performance énergétique pour les ...	http://www.fndoph.org/sites/default/files/Lettre%20312%20du%2011%20Decembre%202015.pdf	results	www.fndoph.org/.../Lettre%20312%20du%2011%20Decembre%2...	www.fndoph.org	42714	5591	472
ES	gl	1	SDG	1	128	SDG Group	AutoBAM | El motor del éxito. Caso de éxito | Jaguar Land Rover · SDG & Consumer Products Industry. 10/Oct/16. THE SELL-OUT: KEY TO CONSUMER ...	http://www.sdggroup.com/es	results	www.sdggroup.com/es	www.sdggroup.com	42818	5602	128
ES	gl	1	SDG	3	128	Sobre nosotros | SDG Group	SDG Group es una firma de consultoría global, especializada en las áreas de Analítica Empresarial, Rendimiento Corporativo y Estrategia en el ámbito de la ...	http://www.sdggroup.com/es/qui%C3%A9nes-somos/la-empresa/la-empresa	results	www.sdggroup.com/es/quiénes-somos/la-empresa/la-empresa	www.sdggroup.com	42819	5602	128
ES	gl	1	SDG	4	128	Clientes | SDG Group	SDG Group hace referencia a la organización internacional y podría referirse a ... de SDG Group y cada una de ellas es una persona jurídica independiente.	http://www.sdggroup.com/es/quienes-somos/clientes	results	www.sdggroup.com › Home › Quiénes somos	www.sdggroup.com	42820	5602	128
ES	gl	1	SDG	5	128	Foro Rural Mundial - News - FAMILY FARMING AND THE SUSTAINABLE ...	Aug 3, 2016 - Of the 17 Sustainable Development Goals (SDG), 10 establish a direct link with Family Farming, and it's explicitly mentioned in ODS 2, which ...	https://www.ruralforum.net/en/news/2016/08/family-farming-and-the-sustainable-development-agenda	results	https://www.ruralforum.net/.../family-farming-and-the-sustainable-development-agen...	www.ruralforum.net	42821	5602	128
ES	gl	1	SDG	6	128	Space Dynamics Group (SDG) - Universidad Politécnica de Madrid	The Space Dynamics Group (SDG), formerly know as Grupo de Dinámica de Tethers (Tether Dynamics Group) was established in 1995 in the School of ...	http://sdg.aero.upm.es/	results	sdg.aero.upm.es/	sdg.aero.upm.es	42822	5602	128
ES	gl	1	SDG	7	128	Plataforma Solar de Almería - PSA Algorithm Files	PSA Algorithm Files. sunpos.h · sunpos.cpp.	http://www.psa.es/sdg/sunpos.htm	results	www.psa.es/sdg/sunpos.htm	www.psa.es	42823	5602	128
ES	gl	1	SDG	8	128	Spin-off of Gas Natural SDG, S.A. 2015 — Gas Natural Fenosa	Project document on the spin-off from GAS NATURAL SDG, S.A. to create GAS ... Appendix 4: Spin-off balance sheets of GAS NATURAL SDG S.A. and GAS ...	http://www.gasnaturalfenosa.com/en/shareholders+and+investors/financial+information/1297270980131/spin-off+of+gas+natural+sdg+sa+2015.html	results	www.gasnaturalfenosa.com › ... › Shareholders and Investors › Financial information	www.gasnaturalfenosa.com	42824	5602	128
ES	gl	1	SDG	9	128	None	Dec 31, 2011 - Gas Natural SDG, S.A. 2011 Annual Report contents. 04 Annual accounts. 05 Audit Report. 06 Balance Sheet. 08 Income Statement.	http://www.gasnaturalfenosa.com/servlet/ficheros/1297117794707/850%5C648%5CReport_SDG_ing,0.pdf	results	www.gasnaturalfenosa.com/servlet/ficheros/.../850%5C648%5CReport_SDG_ing,0.pd...	www.gasnaturalfenosa.com	42825	5602	128
ES	gl	1	SDG	10	128	None	SDG Indicators for “Sustainable tourism”. A UNWTO contribution to the IAEG- SDG. 2 March, 2016. 1. Introduction. As the process for finalizing the indicators for ...	http://cf.cdn.unwto.org/sites/all/files/docpdf/unwtosdgtourismindicators02032016.pdf	results	cf.cdn.unwto.org/sites/all/files/docpdf/unwtosdgtourismindicators02032016.pdf	cf.cdn.unwto.org	42826	5602	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	1	128	Categoría:ONU - Wikipedia, a enciclopedia libre - Galipedia	Obxectivos de Desenvolvemento Sostíbel · Organización das Nacións Unidas · Organización das Nacións Unidas para a Alimentación e a Agricultura ...	https://gl.wikipedia.org/wiki/Categor%C3%ADa:ONU	results	https://gl.wikipedia.org/wiki/Categoría:ONU	gl.wikipedia.org	42827	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	2	128	Categoría:Medio ambiente - Wikipedia, a enciclopedia libre - Galipedia	Desastre ambiental · Det Norske Veritas. L. Lloyd's Register. M. Medio ambiente. O. Obxectivos de Desenvolvemento Sostíbel. R. Reutilización. S. Sociedade de ...	https://gl.wikipedia.org/wiki/Categor%C3%ADa:Medio_ambiente	results	https://gl.wikipedia.org/wiki/Categoría:Medio_ambiente	gl.wikipedia.org	42828	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	3	128	Artigos | Revista A Boia | Páxina 3	... pobo galego para definir as súas propias políticas agrarias e alimentarias de acordo con obxectivos de desenvolvemento sostíbel e seguridade alimentaria.	https://aboia.info/?cat=15&paged=3	results	https://aboia.info/?cat=15&paged=3	aboia.info	42829	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	4	128	Febreiro | 2015 | Revista A Boia	Feb 28, 2015 - ... definir as súas propias políticas agrarias e alimentarias de acordo con obxectivos de desenvolvemento sostíbel e seguridade alimentaria.	https://aboia.info/?m=201502	results	https://aboia.info/?m=201502	aboia.info	42830	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	5	128	Oscar Lomba | Revista A Boia	Feb 28, 2015 - ... definir as súas propias políticas agrarias e alimentarias de acordo con obxectivos de desenvolvemento sostíbel e seguridade alimentaria.	https://aboia.info/?tag=oscar-lomba	results	https://aboia.info/?tag=oscar-lomba	aboia.info	42831	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	6	128	Galicia e a soberania alimentar | Revista A Boia	Feb 28, 2015 - ... definir as súas propias políticas agrarias e alimentarias de acordo con obxectivos de desenvolvemento sostíbel e seguridade alimentaria.	https://aboia.info/?p=1780	results	https://aboia.info/?p=1780	aboia.info	42832	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	7	128	None	Jan 24, 2001 - obxectivos de desenvolvemento sostíbel). O programa comunitario LIFE vai seguir sendo un instrumento de gran valor para ilustrar as ...	http://siam.xunta.gal/publicacions?p_p_id=publicacions_WAR_publicacions&p_p_lifecycle=2&p_p_state=normal&p_p_mode=view&p_p_cacheability=cacheLevelPage&p_p_col_id=column-1&p_p_col_count=1&_publicacions_WAR_publicacions_idDocumento=337&_publicacions_WAR_publicacions__spage=%252Fportlet_action%252Fpublicacions%252Fdetalle&_publicacions_WAR_publicacions_idn=184	results	siam.xunta.gal/publicacions?...	siam.xunta.gal	42833	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	8	128	Obxectivos de Desenvolvemento Sostíbel - Wikipedia, a enciclopedia ...	Oct 15, 2015 - Os Obxectivos de Desenvolvemento Sostíbel (ODS) son un grupo de obxectivos relativos ó desenvolvemento internacional futuro.	http://www.galipedia.com/Obxectivos_de_Desenvolvemento_Sost%C3%ADbel	results	www.galipedia.com/Obxectivos_de_Desenvolvemento_Sostíbel	www.galipedia.com	42834	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	9	128	Mortalidade infantil - Wikipedia, a enciclopedia libre	Jun 21, 2016 - ... nos Obxectivos de Desenvolvemento do Milenio das Nacións Unidas para o ano 2015. É un dos Obxectivos de Desenvolvemento Sostíbel.	http://www.galipedia.com/Mortalidade_infantil	results	www.galipedia.com/Mortalidade_infantil	www.galipedia.com	42835	5603	128
ES	gl	2	Obxectivos de Desenvolvemento Sostíbel	10	128	Corpus CTG - Corpus Técnico do Galego anotado con morfoloxía e ...	... que ofrece ás empresas orientacións para elaborar informes sobre os resultados obtidos na consecución de obxectivos de desenvolvemento sostíbel).	http://sli.uvigo.es/CTG/ctg.php?forma=orientaci%C3%B3n&compara=exacta&lex=lema&cat=T&ili=&corpus=3	results	sli.uvigo.es/CTG/ctg.php?forma=orientación&compara=exacta&lex...cat...	sli.uvigo.es	42836	5603	128
